id,Statement,Label
22133,Infants mentioned over 100 years old in birth certificates by authority after parents refuse to bribe,TRUE
22134,"Low intensity tremor felt in MaharashtraÕs Palghar, no casualty reported",TRUE
22135,"Further dip in temperature likely in Jan last week, rain on Jan 28 in Delhi: IMD",TRUE
22136,ÔRethink powers of Speaker in deciding legislatorsÕ disqualificationÕ: SC to Parliament,TRUE
22137,Rajiv Gandhi assassination case: SC asks TN to inform if decision taken on convictÕs mercy plea,TRUE
22138,Madras HC grants interim stay on proceedings against Karti Chidambaram in tax evasion case,TRUE
22139,"ÔNot going back on CAA, those who want to protest may continueÕ, says Amit Shah",TRUE
22140,"Brazil President Bolsonaro, Republic Day chief guest, to begin 4-day India visit on Jan 24",TRUE
22141,Guv Jagdeep Dhankhar asks Mamata Banerjee to withdraw her comments on PM ModiÕs visit,TRUE
22142,"PM Modi, Nepal counterpart Oli jointly inaugurate check post at Jogbani-Biratnagar via video link",TRUE
22143,Rajinikanth refuses to apologise over ÔPeriyarÕ remark even as protesters gather outside home,TRUE
22144,"ÔPerplexedÕ: JD(U) leader writes to Nitish Kumar, questions alliance with BJP in Delhi",TRUE
22145,Coronavirus: Health ministry seeks information on Indian visa applicants,TRUE
22146,25 Delhi-bound trains delayed due to fog in north India,TRUE
22147,10-storey building gutted in fire at Surat market; loss of textile worth crores,TRUE
22148,"Akalis withdraw from Delhi Assembly election over conflict with BJP over CAA, NRC",TRUE
22149,"IMF cuts IndiaÕs growth rate to 4.8% citing slowdown in local demand, stress in NBFC sector",TRUE
22150,"PM Modi hits out at opposition, says those rejected spreading confusion, lies",TRUE
22151,Shaheen Bagh protesters look ahead for Jan 22 Supreme Court hearing on CAA,TRUE
22152,BJPsÕ seat sharing arithmetic with allies in Delhi still unsolved,TRUE
22153,"Arvind Kejriwal misses deadline for filing poll nomination, delayed by massive roadshow",TRUE
22154,"3 Hizbul Mujahideen terrorists gunned down in encounter in Shopian, J-K",TRUE
22155,IndiaÕs richest 1 per cent have more than 4 times wealth held by bottom 70 per cent: Oxfam,TRUE
22156,"SC refuses stay on electoral bond scheme, seeks response of Centre, EC in 2 weeks",TRUE
22157,JP Nadda all set to replace Amit Shah as new BJP president today,TRUE
22158,"Fire breaks out at Delhi Transport Department office, eight tenders on spot",TRUE
22159,Liberal democracy institutions must defend Constitution: Former PM Manmohan Singh,TRUE
22160,Delhi Polls: Rashtriya Janata Dal to contest elections in alliance with Congress,TRUE
22161,SFI moves SC challenging Citizenship (Amendment) Act,TRUE
22162,"Modi, Shah living symbols of sectarianism, bigotry: Congress",TRUE
22163,ÔRight time has come for Kashmiri Pandits to be backÕ: Anurag Thakur on 2nd day of public outreach program in J-K,TRUE
22164,Niti Ayog member justifies internet ban in J-K,TRUE
22165,ÔEven Austria amended law for JewsÕ: Ram Madhav on CAA,TRUE
22166,"ÔCAA unnecessary, though itÕs IndiaÕs internal matterÕ: Bangladesh PM Sheikh Hasina",TRUE
22167,Jammu and Kashmir Lt Governor seeks report on commodities after heavy snowfall,TRUE
22168,Anti-CAA protesters will soon shy away from showing their faces: WBÕs BJP head Dilip Ghosh,TRUE
22169,"ÔHindus imply to 130 crore people in countryÕ, says Mohan Bhagwat",TRUE
22170,Uttarakhand railway signboards to replace Urdu with Sanskrit,TRUE
22171,"CAA,NRC, and Jamia-JNU violence will be major factor in assembly polls: Kapil Sibal",TRUE
22172,Last date for filling form 12D which provides postal ballot service extends to Jan 20,TRUE
22173,"AAP releases Ôguarantee cardÕ for Delhi Assembly polls, CM Kejriwal promises 24-hr drinking water, clean environment",TRUE
22174,BJP repeatedly ÔharassingÕ Congress leader Hardik Patel: Priyanka Gandhi Vadra,TRUE
22175,Bar Council of Delhi issues notice to Nirbhaya convictÕs lawyer over ÔforgedÕ documents,TRUE
22176,"When Parliament makes bad laws, judges do lawmakersÕ job: Former Vice President Hamid Ansari",TRUE
22177,"Piyush Goyal to lead Indian delegation to WEF 2020, participate in WTO ministerial",TRUE
22178,Speculation rife over cabinet expansion in Uttarakhand,TRUE
22179,"NIA registers fresh cases against DSP Davinder Singh, three HM terrorists",TRUE
22180,"PM ModiÕs Pariksha Pe Charcha programme on Jan 20, specially abled children to participate",TRUE
22181,"SC, ST delegation of JNU faculty meets Ram Vilas Paswan, accuses administration of discrimination",TRUE
22182,SC to hear juvenile claim of Nirbhaya gangrape convict on January 20,TRUE
22183,Shabana Azmi injured in road accident on Mumbai-Pune Highway; Javed Akhtar unhurt,TRUE
22184,"Voice, SMS services to be restored on prepaid mobile phones in Jammu and Kashmir",TRUE
22185,Osmania University professor held for alleged links with Maoists,TRUE
22186,ÔHow dare sheÕ: NirbhayaÕs mother hits out at Indira Jaising over Ôforgive convictsÕ remark,TRUE
22187,ED attaches property worth Rs 5 crore of former BSP minister Rangnath Mishra,TRUE
22188,"UP: Woman tied to cot, burnt, another found dead with acid burns in two separate cases",TRUE
22189,Court grants bail to 14 arrested during anti-CAA protests in UPÕs Muzaffarnagar,TRUE
22190,UP: Woman dies after being brutally attacked by daughterÕs molesters out on bail,TRUE
22191,"ÔSpread message of development, visit villagesÕ: PM to ministers ahead of mega J-K outreach",TRUE
22192,"Dense fog envelops Delhi-NCR with visibility below 100 metres, 20 trains delayed",TRUE
22193,ItÕs official! BJP to elect its new President on Jan 21,TRUE
22194,ÔPhir Se Congress Wali DelhiÕ: Congress releases its campaign song for Delhi Assembly election,TRUE
22195,"JP Nadda challenges Rahul Gandhi to speak 10 sentences on CAA, says Congress misleading country",TRUE
22196,BJP announces 57 out of 70 candidates for Delhi Assembly election,TRUE
22197,"4 Nirbhaya convicts to be hanged at 6 am on Feb 1, Delhi court issues fresh death warrant",TRUE
22198,Nirbhaya convicts moved to separate cells near hanging courtyard in Tihar,TRUE
22199,ÔConvicts given thousand optionsÕ: NirbhayaÕs mother breaks down over delay in execution,TRUE
22200,Jammu-Srinagar highway reopens after four days as valley takes snowfall break,TRUE
22201,"Bhim Army chief at Jama Masjid again after release from Tihar, reads out Preamble",TRUE
22202,All S-400 missiles will be delivered to India by 2025: Russian Deputy Chief of Mission,TRUE
22203,Unnao rape case: Delhi High Court seeks CBI reply on Kuldeep SengarÕs plea challenging life term,TRUE
22204,Varanasi boatman surprised by Priyanka Gandhi VadraÕs gesture of sending gifts for his daughterÕs wedding,TRUE
22205,"West Bengal skips MHA meet on NPR, Census; Kerala on board",TRUE
22206,President Kovind rejects mercy petition of Nirbhaya convict Mukesh Singh,TRUE
22207,MoS Defence Shripad Naik issues statement welcoming SC ÔverdictÕ when judgement reserved,TRUE
22208,"Protecting data essential for Ônational securityÕ, says Foreign Secretary Vijay Gokhale",TRUE
22209,Rahul Gandhi questions Modi govtÕs silence on J-K DSP arrested with terrorists,TRUE
22210,"ÔWho will de-radicalise Akhlaq, Pehlu KhanÕs killers?Õ Owaisi asks General Bipin Rawat",TRUE
22211,1993 Mumbai blasts convict ÔDoctor BombÕ goes missing while on parole for 21 days,TRUE
22212,ISROÕs GSAT-30 satellite successfully launched aboard Ariane rocket from French Guiana,TRUE
22213,India to invite Imran Khan for SCO meet this year,TRUE
22214,Chapter on repeal of Article 370 introduced in J&K schools,TRUE
22215,"Amit Shah ÔsurrendersÕ to NitishÕs tantrums, projects him as NDAÕs face at Citizenship rally",TRUE
22216,"Tihar jail seeks new execution date for Nirbhaya convicts, to file status report by tomorrow",TRUE
22217,ÔRefrain to avoid global embarrassmentÕ: India slams Pak for ÔmisusingÕ UNSC to raise bilateral issues,TRUE
22218,States will have to implement CAA: Union Minister Arjun Ram Meghwal,TRUE
22219,5 Kashmir leaders released after 5 months; 21 more including 3 former CMs under detention,TRUE
22220,"Amid studentsÕ strike, JNU further extends semester registration date",TRUE
22221,"CAA, NRC will not create jobs, Shiv Sena tells BJP government",TRUE
22222,"Sanjay Raut withdraws ÔIndira Gandhi met don Karim LalaÕ remark amid row, clarifies",TRUE
22223,Lokmanya Tilak Express derails in Odisha after hitting goods train; 20 injured,TRUE
22224,Rebel Puducherry Congress MLA N Dhanavelou suspended for Ôanti-party activitiesÕ,TRUE
22225,Pak fails to raise Kashmir issue at UNSC again; world body members say itÕs Ôbilateral matterÕ,TRUE
22226,Only way to end terrorism is to follow USÕ path after 9/11 attacks: CDS Gen Bipin Rawat,TRUE
22227,"Iran Foreign Minister meets S Jaishankar, amid rising tensions in gulf",TRUE
22228,"J-K DSP Davinder Singh, arrested with terrorists, stripped of gallantry medal",TRUE
22229,Russia backs IndiaÕs candidature for UNSC seat,TRUE
22230,Army soldiers in Kashmir carry pregnant woman to hospital in waist-deep snow,TRUE
22231,Yediyurappa ticks off Lingayat seer for ÔblackmailingÕ him to make 3 community legislators ministers,TRUE
22232,"Snowfall continues in Kashmir Valley, air traffic disrupted",TRUE
22233,"CAA, NRC protest: NDA ally Goa Forward Party resigns from govt body",TRUE
22234,"BJPÕs Rs 2,410 crore income is 2/3rd of 6 national parties",TRUE
22235,"CAA a Ôcolourable legislationÕ, against basic principle of secularism: Kerala to SC",TRUE
22236,Abrogation of Article 370 has Ôdisrupted proxy warÕ by Pakistan: Army Chief,TRUE
22237,"ÔIndia is not disruptive, itÕs more of a decider than abstainerÕ: S Jaishankar",TRUE
22238,Case against 150 unidentified people after Left students ÔgheraoÕ West Bengal CM,TRUE
22239,NHRC team visits Jamia to record statements of injured students; to further probe incident till Jan 17,TRUE
22240,Delhi court grants bail to 12 people in Anti-CAA protests in Seelampur,TRUE
22241,"PM Modi, President Kovind, other leaders greet soldiers on 72nd Army Day",TRUE
22242,"ÔAtmosphere of fear, tension in countryÕ: Mayawati slams BJP, Congress on her 64th birthday",TRUE
22243,"ÔBSP a disciplined party, doesnÕt believe in violent protestÕ: Mayawati after skipping Oppn meet",TRUE
22244,"ÔNot in video, being framedÕ: Alleged masked woman in JNU clip, Komal Sharma, writes to NCW",TRUE
22245,"Broadband internet to be partially restored in Kashmir today, ban on social media stays",TRUE
22246,Twist in Bihar politics: BJP sees Ôhuge potentialsÕ in Tejashwi Yadav as Nitish talks tough,TRUE
22247,58% Delhi voters feel development key issue in Assembly poll,TRUE
22248,Jawaharlal Nehru didnÕt give proper care to Goa: Pramod Sawant,TRUE
22249,"Single mother, two children sustain burn injuries after their house put on fire by unknown miscreants",TRUE
22250,"Man slapped with Rs 26,000 fine for allowing minor son to ride bike in Odisha",TRUE
22251,"NHRC visits Jamia campus, records statement of students injured in violence",TRUE
22252,"Vandalised library of Jamia set to be restored, Rs 2.6 crore loss estimated in crackdown",TRUE
22253,Protests against CAA should continue even without opposition unity: Amartya Sen,TRUE
22254,"Opposition party is best at attacking India, protecting Pakistan: BJP",TRUE
22255,"From 1905 Eden College Calcutta to 2019 Jamia, studentsÕ voice remains Ôiron backboneÕ of democracy",TRUE
22256,ÔLiterate need to be educatedÕ: BJP MP targets Microsoft CEO Satya Nadella for his ÔCAA bad for IndiaÕ remark,TRUE
22257,WB Governor will not be invited to attend Calcutta University convocation: Minister,TRUE
22258,"AQI in Delhi plunges to Ôvery poorÕ at 306, temperature dips to 9.4 degree Celsius",TRUE
22259,"JNU violence: Summon witnesses, seize phones of 2 WhatsApp group members, HC tells cops",TRUE
22260,"Congress urges PM Modi to convene opposition meet, inform about roadmap to contain inflation",TRUE
22261,"3 soldiers killed, 1 missing, 1 injured as avalanche hits Army post in J-K",TRUE
22262,Delhi HC directs police to deal with curbs on Shaheen Bagh stretch amid anti-CAA protests,TRUE
22263,Donations done on Makar Sankranti day prove to be more fruitful than done on any other day of the year,TRUE
22264,Delhi court to deliver verdict on Muzaffarpur shelter home rape case on Jan 20,TRUE
22265,"Google Doodle celebrates 101st birth anniversary of Urdu poet, Kaifi Azmi",TRUE
22266,SC to hear curative plea of Nirbhaya convicts today; victimÕs mother says Ôthey will be hangedÕ,TRUE
22267,Consumer Price Index rises sharply to 7.35 per cent in December 2019,TRUE
22268,BJP may field rebel AAP leader Kapil Mishra against Arvind Kejriwal,TRUE
22269,ÔModi-Shah diverting attention from economic slowdown by raising divisive issuesÕ: Sonia Gandhi,TRUE
22270,"Prez Macron raised Kashmir with PM Modi on phone, France says following issue ÔcloselyÕ",TRUE
22271,"UP cabinet gives nod for police commissionerate system in Lucknow, Noida",TRUE
22272,Agitating Jamia students surround VC demanding FIR against Delhi Police,TRUE
22273,"After Delhi court order, Bhim Army chief taken to AIIMS for follow-up treatment",TRUE
22274,"Over 60% teaching posts unfilled in Rajasthan Technical University, says RTI report",TRUE
22275,"Nationwide NRC Ôneedless, has no justificationÕ, says Nitish Kumar, rules out implementation in Bihar",TRUE
22276,"Dhoti-kurta, Sari to be new dress code in Kashi Vishwanath temple in Varanasi",TRUE
22277,Chhatrapati ShivajiÕs descendants should clarify if they like Modi being compared to him: Sanjay Raut,TRUE
22278,Outgoing Indian envoy Harsh Vardhan Shringla calls on Trump before leaving for India,TRUE
22279,"Mayawati, Mamata to skip Oppn meet called by Sonia Gandhi; AAP likely to give a miss",TRUE
22280,"Former Judge, Sharmila Tagore, six othersÕ open letter on Constitution ahead of 70th anniversary",TRUE
22281,Neither CAA nor NRC would be implemented in Bihar: Prashant Kishor,TRUE
22282,Shashi Tharoor addresses anti-CAA protest at Jamia,TRUE
22283,"ÔSome people in India are allergic to word HinduÕ, says Venkaiah Naidu",TRUE
22284,"Decorated J-K DSP arrested with 2 Hizbul Mujahideen militants, AK-47 seized from house",TRUE
22285,"For keeping balanced relations, Nepal not to implement projects opposed by India, China: Report",TRUE
22286,JNU VC Jagadesh Kumar should be dismissed immediately: Congress fact finding teamÕs report,TRUE
22287,St StephenÕs students reignited historic tradition by expressing solidarity with JNU: Shashi Tharoor,TRUE
22288,Medium intensity earthquake hits Ladakh,TRUE
22289,Maharashtra govt to set up think-tank to improve quality of education: Varsha Gaikwad,TRUE
22290,"US remains concerned over detention of political leaders, internet restrictions in J-K",TRUE
22291,Nobel laureate Abhijit Banerjee lauds Delhi govt schools for outperforming private peers,TRUE
22292,Panel to discuss constitutional safeguards for Assam with Amit Shah today,TRUE
22293,ÔCitizenship Act is not to revoke anyoneÕs citizenshipÕ: PM Modi at Belur Math,TRUE
22294,"Border Police Jawan fires over 200 rounds at Bihar outpost, sparks panic",TRUE
22295,PakÕs Border Action Team suspected of beheading Indian porter,TRUE
22296,"Sonia Gandhi hits out at government, says CAA intends to divide on religious lines",TRUE
22297,"Bangladesh minister cancels India visit amid tensions over CAA, 3rd leader to call off trip",TRUE
22298,"ÔAsked PM to rethink CAA, NRCÕ: Mamata after Ôcourtesy meetÕ with Modi in Kolkata",TRUE
22299,PM assured rights of tribals will be protected: Hemant Soren after meeting PM Modi,TRUE
22300,"Amid ÔGo Back ModiÕ slogans, PM arrives in Kolkata, meets Mamata at Raj Bhavan",TRUE
22301,8 arrested with demonetised currency worth Rs 1.5 crore in Goa: Police,TRUE
22302,"Amid protests, CAA comes into effect from Jan 10, Home Ministry issues notification",TRUE
22303,ABVP members admit they were part of masked mob that attacked JNU students: Report,TRUE
22304,SC to hear curative pleas of 2 Nirbhaya convicts on Jan 14,TRUE
22305,ÔAll possible help should be provided to affected familiesÕ: Priyanka Gandhi on UP accident,TRUE
22306,Brick kiln owner booked for forcing tribals into bonded labour in Thane,TRUE
22307,"Boeing staff called ÔDCGA in India stupider, foolÕ, reveal company documents",TRUE
22308,"ÔWe Indians are innocent, believe govtÕs claims: P Chidambaram",TRUE
22309,Sharad Pawar to lead anti-CAA protest on January 24,TRUE
22310,Left design in JNU unmasked: Smriti Irani hits out at Left-wing students,TRUE
22311,NGO demands Ôlive telecastÕ of hanging of Nirbhaya rape convicts,TRUE
22312,"Pakistan initiated unprovoked shelling with mortars along LoC, 2 Army porters killed: Officials",TRUE
22313,"ÔHave full faith in law and orderÕ, says Aishe Ghosh, accuses Delhi Police of being biased",TRUE
22314,"Police allege JNU student chief Aishe Ghosh led attack on hostel, name 8 others, release photos",TRUE
22315,ÔBudget consultation reserved for crony capitalist friends and super richÕ: Rahul Gandhi,TRUE
22316,Man booked for sodomising 9-year-old son in MaharashtraÕs Thane,TRUE
22317,"Veteran broadcaster, academic-poet Obaid Siddiqui passes away",TRUE
22318,"Section 144 not a tool to suppress difference of opinion, repetitive orders Ôabuse of powerÕ: SC",TRUE
22319,BJP comes to PMÕs defence as Kamal Nath questions his ancestorsÕ contribution in freedom struggle,TRUE
22320,Gauri Lankesh murder case: Probe team arrests one of the accused from Jharkhand,TRUE
22321,"ÔNeighbour, heal thyself of your malaise, no takers for your malwareÕ: India slams Pak at UN",TRUE
22322,SC stays NCLAT order restoring Cyrus Mistry as chairman of Tata Sons,TRUE
22323,Double standards: Opposition slams Centre over foreign envoysÕ J-K visit,TRUE
22324,"Internet suspension without particular duration, indefinitely violation of telecom rules: SC on J-K curbs",TRUE
22325,Supreme Court to pronounce verdict on restrictions imposed in Jammu and Kashmir,TRUE
22326,Delhi court directs Tihar authorities to provide treatment at AIIMS to Bhim Army chief,TRUE
22327,"Shimla sees coldest night in 11 years, Manali in 9 years; Keylong remains coldest at minus 14.6 degrees",TRUE
22328,"Meeting with MHRD ÔunsatisfactoryÕ: Aishe Ghosh; JNU students march towards Rashtrapati Bhawan, detained",TRUE
22329,Govt adopting double standards: Congress on envoys visit to J-K,TRUE
22330,"Former Dawood, Chhota Rajan affiliate Ejaz Lakdawala arrested by Mumbai Police in Patna",TRUE
22331,"PM Modi meets economists on growth, jobs, $5 trillion economy",TRUE
22332,Man arrested in Goa for allegedly posing as UP minister after CM alerts police,TRUE
22333,"Home secy, Delhi Police chief to appear before Parliament committee on January 13",TRUE
22334,"Cong, Left Ôplaying dirty politics in BengalÕ: Mamata to skip OppnÕs anti-CAA meet on Jan 13",TRUE
22335,"Govt to take 15 foreign envoys on 2-day visit to J-K today; EU skips, to go on later date",TRUE
22336,"5% growth estimate for economy is ÔimaginaryÕ, says former BJP leader Yashwant Sinha",TRUE
22337,"Lower consumption, less credit led to decline of growth to 5%: World Bank",TRUE
22338,We welcome any peace initiative by India to de-escalate tension: Iran,TRUE
22339,"Uttarakhand increases subsidy for Kailash Mansarovar pilgrims, e-cabinet portal launched",TRUE
22340,"ÔSafety firstÕ: Air India reroutes flights overflying Iran to Europe, US amid Middle East crisis",TRUE
22341,CRPF DIG charged with throwing hot water on jawan; inquiry ordered,TRUE
22342,"Woman kidnapped, raped at gunpoint in Patna",TRUE
22343,ÔOnly CAA lives up to GandhiÕs assurance to Pak minoritiesÕ: BJP leader,TRUE
22344,Centre moves SC seeking transfer of pleas challenging CAA from different HCs to apex court,TRUE
22345,Maharashtra Assembly ratifies bill extending quota to backward classes today,TRUE
22346,ÔGovt has made mistake by choosing JNU as enemyÕ: Kanhaiya Kumar on violence,TRUE
22347,"3 arrested for alleged gangrape, murder of minor in Bengal",TRUE
22348,"Delhi-NCR receives rain, air quality remains ÔpoorÕ",TRUE
22349,Supreme Court should turn down CAA for being unconstitutional: Amartya Sen,TRUE
22350,ÔAvoid all non-essential visit to IraqÕ: India issues travel advisory amid US-Iran tensions,TRUE
22351,Congress fact-finding team to visit JNU today,TRUE
22352,ÔVC should follow his own advice and leave JNUÕ: P Chidambaram,TRUE
22353,"Bharat Bandh called by trade unions, protesters in West Bengal block railway track",TRUE
22354,100 MPs will demand JNU Vice ChancellorÕs sacking: Sitaram Yechury,TRUE
22355,"GDP estimated to grow at only 5 per cent during 2019-20, slowest in 11 years",TRUE
22356,"Ô12,000 tonnes of onion imported, being offered to states at Rs 49-58 per kgÕ: Ram Vilas Paswan",TRUE
22357,"Hangman from Meerut, ropes from Bihar for Nirbahaya rape case convicts",TRUE
22358,"ÔExecution of convicts will empower women of countryÕ, says NirbhayaÕs mother welcoming courtÕs decision",TRUE
22359,"Delhi govt school at No 1, two others in top 10 India rankings",TRUE
22360,Will seek removal of security cover: Mehbooba MuftiÕs daughter Iltija,TRUE
22361,West Bengal BJP unit head Dilip Ghosh at street meeting asks ambulance to take detour,TRUE
22362,DidnÕt see any Ôtukde tukdeÕ gang when I was studying in JNU: S Jaishankar,TRUE
22363,Snowfall and landslides keep Jammu-Srinagar NH closed for the second day,TRUE
22364,3 members committee to draft AAP manifesto for upcoming Delhi polls,TRUE
22365,Top Army officials visit Northeast to review situation,TRUE
22366,"IMD predicts severe weather forecast for Delhi, north India",TRUE
22367,"Anti-CAA protesters actor-activist Sadaf Jafar, retired IPS officer Darapuri walk out of jail",TRUE
22368,Randeep Surjewala targets ÔGujarat modelÕ on childrenÕs deaths at Rajkot,TRUE
22369,"Amid tension, JNU professor quits Govt panel reviewing economic data",TRUE
22370,Over 11 lakh migratory birds visit OdishaÕs Chilika lake this winter,TRUE
22371,Never seen such Ôbrutal politicsÕ before: Shiv Sena slams PM over JNU violence,TRUE
22372,Terrorist killed in encounter by security forces in J-KÕs Awantipora sector,TRUE
22373,"Alia Bhatt, Sonam Kapoor express concern over JNU violence",TRUE
22374,"Meghalaya home minister confronts journalist outside his office, after avoiding questions",TRUE
22375,"JNU studentsÕ chief Aishe Ghosh, injured in Jan 5 violence, 19 others booked for vandalism",TRUE
22376,Hemant SorenÕs party leader all set to become Jharkhand assembly speaker,TRUE
22377,Delhi police files first information report in JNU attack,TRUE
22378,SAD seeks assurance on protection of Sikhs in Pakistan,TRUE
22379,Delhi suffered due to blame game politics: Congress,TRUE
22380,"ÔPeople will vote based on work done in DelhiÕ, says Arvind Kejriwal",TRUE
22381,"Jamia Millia Islamia opens after being closed due to protests, normalcy back in campus",TRUE
22382,"Contraband seized from Pakistani boat in Indian waters, five apprehended",TRUE
22383,"JNUSU President Aishe Ghosh alleges ABVP behind attack, demands VCÕs dismissal",TRUE
22384,"ÔIdentify, arrest perpetrators of JNU violence within 24 hoursÕ: Chidambaram",TRUE
22385,"West Bengal BJP leader booked for beating up a man, molesting his girlfriend",TRUE
22386,Verdict in Behmai massacre involving Phoolan Devi postponed to January 18,TRUE
22387,"Tiger carcass found in Goa forest, probe underway",TRUE
22388,"UP Guv Anandiben Patel visits ailing Mulayam Singh Yadav, inquires about his health",TRUE
22389,ÔIn solidarity with brave students of JNUÕ: Owaisi on campus violence,TRUE
22390,"JNU violence case transferred to DP Crime Branch; Pro-VC, Registrar meet L-G",TRUE
22391,SC seeks explanation from Assam govt on allegations of communal statements by NRC coordinator,TRUE
22392,Election Commission to announce Delhi Assembly election schedule today,TRUE
22393,"Protests in Mumbai, Pune against JNU violence",TRUE
22394,"Bihar NDA partners locked in further confrontation, this time over NPR",TRUE
22395,"Violence erupts at JNU; teachers, students beaten up, JNUSU alleges ABVP involvement",TRUE
22396,Mukhtar Abbas Naqvi accuses Congress of trying to create ÔconfusionÕ over CAA,TRUE
22397,One man dies due to roof collapse at Burdwan railway station,TRUE
22398,Gujarat CM Vijay Rupani walks away when asked to comment on over 100 infants death in state,TRUE
22399,Priyanka Gandhi demands release of Chandrashekhar Azad; he be admitted to AIIMS,TRUE
22400,Case against BJP leader Kailash Vijayvargiya for threatening government officials,TRUE
22401,KotaÕs JK Lon Hospital top official removed following deaths of over 100 infants,TRUE
22402,UP set to become first state to start exercise of shortlisting migrants under CAA,TRUE
22403,8 states finalise action plan for agri export policy: Govt,TRUE
22404,"ISIS terrorists may have entered UP, alert along Nepal border: Cops",TRUE
22405,"Shameful that Sadaf Jafar, SR Darapuri arrested without evidence: Chidambaram",TRUE
22406,3 people killed after being hit by Sampoorna Kranti Express in UP,TRUE
22407,"ÔGovt views everything in terms of victory and defeatÕ, says Anurag Kashyap",TRUE
22408,"Jailed Chandra Shekhar Aazad needs urgent medical care, says his doctor as officials deny",TRUE
22409,"Petrol, diesel prices up for fourth straight day as US-Iran tensions roil oil market",TRUE
22410,"Maharashtra cabinet portfolios: Ajit Pawar gets Finance, Aaditya Thackeray gets environment",TRUE
22411,"MaharashtraÕs lesson to nation, do not be afraid: Sanjay Raut to CAA protesters",TRUE
22412,India took key initiatives to strengthen defence preparedness during 2019,TRUE
22413,5 disciplines omitted from National Games to be hosted by Uttarakhand,TRUE
22414,Yogi Adityanath hits out at Priyanka Gandhi on her meeting with victims of anti-CAA protests,TRUE
22415,VHP urges UN to take cognizance of attack on Nankana Sahib Gurdwara,TRUE
22416,Yashwant Sinha announces protest ÔYatraÕ against CAA through 6 states,TRUE
22417,"28th World Book Fair opens in Delhi, Kiran Bedi launches book",TRUE
22418,"Stone-pelting, terror down in Kashmir after abrogation of Article 370: Army chief",TRUE
22419,"Unhappy with portfolio, Shiv Sena MLA ÔquitsÕ Maharashtra cabinet; party rejects claim",TRUE
22420,"ÔIn AmbedkarÕs own words, Constitution draft was prepared by a BrahminÕ: Gujarat Speaker",TRUE
22421,"ÔNext move on Rohingya, they donÕt belong to 6 minoritiesÕ: Union Minister Jitendra Singh",TRUE
22422,"ÔBigotry dangerous, knows no bordersÕ: Rahul Gandhi condemns attack on Pak gurdwara",TRUE
22423,"Nankana Sahib incident an Ôeye-opener for those who opposed CAAÕ, says Hardeep Singh Puri",TRUE
22424,"Nankana Sahib Gurdwara Ôuntouched, undamagedÕ: Pak rejects vandalism reports",TRUE
22425,Sri Lanka FM Dinesh Gunawardena to visit India on Jan 9-10,TRUE
22426,Anti-CAA protests: 46 served notices for damaging public property in UPÕs Muzaffarnagar,TRUE
22427,"4 killed in explosion in Bengal fireworks unit, owner arrested",TRUE
22428,"Amid tensions over Soleimani killing, India, UN, other nations call for restraint",TRUE
22429,NHRC issues notice to Rajasthan govt on infants death in Kota hospital,TRUE
22430,Controversy erupts over booklets by Congress having alleged derogatory remarks pertaining to Savarkar,TRUE
22431,Pak to release 22 Andhra fishermen on Jan 6 arrested on charges of espionage,TRUE
22432,BJP accuses Naveen Patnaik of saving culprits in Panchayat officialÕs death,TRUE
22433,Farmers sprinkle water on Mumbai-Nagpur highway to protect crops from dust,TRUE
22434,ÔAre you IndiaÕs PM or Pak ambassadorÕ: Mamata accuses Modi of ÔglorifyingÕ neighbour,TRUE
22435,"Politics meaningless without religion, says BJP working president JP Nadda",TRUE
22436,Rajasthan: 6 ex-BSP MLAs formally join Congress,TRUE
22437,Chattisgarh: Six fall ill after toxic gas leak in Bhilai steel plant,TRUE
22438,445 Bangladeshis returned from India in last two months: BGB Director General,TRUE
22439,ÔGovt behaving in prejudiced mannerÕ: NCPÕs Supriya Sule on MaharashtraÕs RD tableau being rejected,TRUE
22440,Delhi-Gurgaon Metro Yellow Line Services affected briefly; Resumed,TRUE
22441,BJP starts Ômissed callÕ campaign to register support for CAA,TRUE
22442,Single helpline number to make life easy for rail passengers,TRUE
22443,"New Delhi World Book Fair from January 4 to 12, themed on Mahatma Gandhi",TRUE
22444,"We are in touch with Japanese side, hope to finalise Indo-Japan summit soon: MEA",TRUE
22445,"Cong, its allies donÕt speak against Pak but are taking out rallies against refugees: PM Modi",TRUE
22446,Priyanka Gandhi slams PM Modi over imposition of Article 144 in Varanasi,TRUE
22447,"R-Day tableau rejected over anti-CAA protests, says TMC; ÔdidnÕt follow rulesÕ, retorts BJP",TRUE
22448,Peeragarhi fire case transferred to Crime Branch: Delhi Police,TRUE
22449,"DMK moves High Court, seeks results for seats it won in local body election",TRUE
22450,Broadband internet services to 80 hospitals restored in Kashmir,TRUE
22451,"Gujarat to recruit for over 34,000 people for government posts in 2020",TRUE
22452,IBPS Clerk Prelims results 2019 declared on ibps.in | Check now,TRUE
22453,4 IAF pilots selected for IndiaÕs first manned mission ÔGaganyaanÕ: ISRO chief,TRUE
22454,Tata Sons moves SC against NCLAT order reinstating Cyrus Mistry as company chairman,TRUE
22455,"Indian Army chiefÕs remark of Ôright to preemptively strikeÕ irresponsible, says Pakistan",TRUE
22456,"CBSE mandates 75 percent attendance for 10th, 12th board exams",TRUE
22457,Centre rejects West BengalÕs tableau proposal for Republic Day parade,TRUE
22458,Need equal opportunities for all: IIMs seek exemption from quota for faculty,TRUE
