id,Statement,Label
13074,Digitally-created image viral as Shahrukh Khanâ€™s lookalike discovered in Kashmir,Fake
13075,Images of Hollywood actresses used to target Sonia Gandhi with sexist comments,Fake
13076,Farmersâ€™ protest: Pak users share old video of man posing as army officer demanding for Khalistan,Fake
13077,2015 video of pro-Pakistan chants in Kashmir falsely linked to farmersâ€™ protest,Fake
13078,Video of 2016 rally by Sikh groups against Punjab govt falsely linked to farmersâ€™ protest,Fake
13079,Morphed tweet portrays Obama said he is â€˜ashamedâ€™ of shaking PM Modiâ€™s hand,Fake
13080,Old video of pro-Khalistan rally in US linked with farmersâ€™ protest,Fake
13081,Photos of CAA protests at Shaheen Bagh shared with â€˜fake farmersâ€™ claim,Fake
13082,India Today falsely reports Shehla Rashid was arrested in 2016 JNU sedition case,Fake
13083,"No, Sikh man injured during farmersâ€™ protest is not Captain PPS Dhillon (Retd.)",Fake
13084,Old photo from anti-CAA protest shared as â€˜Hathras Bhabhiâ€™ at farmersâ€™ protest,Fake
13085,Fake ABP News graphic plate claims Sambit Patraâ€™s daughter eloped with Muslim man,Fake
13086,"No, this is not a â€˜rareâ€™ video of young Narendra Modi doing Yoga",Fake
13087,Fact-check: Did Rajputs in Rajasthan fire gunshots to protest cracker ban on Diwali?,Fake
13088,Old video shared as Vedic mantras chanted on Bidenâ€™s â€˜first dayâ€™ now viral as Kamala Harris,Fake
13089,Priyanka Gandhiâ€™s old tweet morphed to target Jawaharlal Nehru,Fake
13090,Image morphed to show US VP-elect Kamala Harris wearing saree,Fake
13091,"Do JNU, Jamia provide â€˜freeâ€™ hostel accommodation to J&K Muslim students? False claim viral",Fake
13092,Congress shares video of child pushing fatherâ€™s stretcher in UP hospital as Bihar,Fake
13093,Did Indo-Tibetan Border Police call for boycott of Chinese products on Diwali? Morphed image shared,Fake
13094,Old video from Canada viral as Muslim woman assaulted by French policeman,Fake
13095,"Did Shivraj Singh Chouhan support sale of illicit liqour ahead of MP by-polls? Clipped video, false claim",Fake
13096,Bihar polls: Video from 2019 shared as people at Tejashwi Yadavâ€™s rally claiming to vote for BJP,Fake
13097,Morphed image used to claim IAF â€˜mockedâ€™ Pakistan over Balakot airstrike casualties,Fake
13098,Old image from Kolkata shared as anti-Modi graffiti displayed in Bihar ahead of elections,Fake
13099,Image morphed to claim Indian flag raised in anti-government rally in Pakistan,Fake
13100,Old photo of crowded rally shared as Yogi Adityanathâ€™s recent rally in Bihar,Fake
13101,PM Modi quotes selective data to paint a rosy picture of Indiaâ€™s COVID-19 response,Fake
13102,NCPâ€™s Sanjay Shinde wasnâ€™t named among Palghar lynching accused,Fake
13103,"Shefali Vaidya did not pass off imitation jewellery as Tanishq piece, morphed tweet viral",Fake
13104,Old video from WB viral as Congressâ€™s Phool Singh Baraiya beaten,Fake
13105,Photo from 2009 viral as Priyanka Gandhi campaigning for Bihar polls in Indira Gandhiâ€™s saree,Fake
13106,Old video of Babul Supriyoâ€™s convoy attacked shared as Health Minister Harsh Vardhan beaten,Fake
13107,Video of AAP MLA Ajay Duttâ€™s skirmish with Delhi police viral as Rahul Gandhi,Fake
13108,Old video of PM Modiâ€™s mock funeral staged in Tamil Nadu shared as Haryana,Fake
13109,"MP Congress, Digvijay Singh share CM Shivraj Singh Chouhanâ€™s edited video",Fake
13110,Prank on â€˜Dance India Danceâ€™ shared as BJP leaderâ€™s son threatening judges on the show,Fake
13111,Photo of ashram in Kerala viral as â€˜proofâ€™ of Indian cultureâ€™s influence in New Zealand,Fake
13112,Morphed: TIME magazine cover featuring Donald Trump with â€˜Time to goâ€™ headline,Fake
13113,Congressâ€™s video on PM Modiâ€™s relationship with China includes old photo with Japanese PM Shinzo Abe,Fake
13114,"SDPI, Muslim community falsely blamed for placing â€˜flagâ€™ atop Shankaracharya statue in Sringeri",Fake
13115,"No, Bihar SP working on Sushant Singh Rajputâ€™s case has not been appointed by CBI",Fake
13116,"False claim suggests Sunni Central Waqf Board to build â€˜Babri Hospitalâ€™, appoint Dr Kafeel Khan",Fake
13117,Photo of Hindu deity Ram on New Yorkâ€™s Times Square billboards is manufactured,Fake
13118,Old image from Bihar shared as pothole-filled road in Rahul Gandhiâ€™s constituency Wayand,Fake
13119,Old video shared as custodial torture of Jeyaraj and Bennix in Tamil Naduâ€™s Tuticorin,Fake
13120,Two-year-old video falsely shared as Amit Shahâ€™s convoy attacked in Bihar during campaigning,Fake
13121,"No, this is not martyred Col Santosh Babuâ€™s daughter paying tribute to her father",Fake
13122,Amit Malviya shares photo from 2017 to portray Gandhi familyâ€™s China visit in 2008,Fake
13123,"Delhi riots â€˜fact-findingâ€™ report accepted by Amit Shah replete with false, unsubstantiated claims",Fake
13124,"No, a maulvi did not perform Priyanka Gandhiâ€™s wedding rituals",Fake
13125,Verification: Ram Guhaâ€™s tweet quoting Philip Sprattâ€™s 1939 writing on Gujarat and Bengal,Fake
13126,False media reports claim Jyotiraditya Scindia removed â€˜BJPâ€™ from his Twitter bio,Fake
13127,Photos of Rahul Gandhiâ€™s interaction with migrant workers shared with false claim,Fake
13128,"SP leader Abu Azmiâ€™s supporters did not chant â€˜Pakistan Zindabadâ€™, video viral with false claim",Fake
13129,Suresh Chavhanke shares at least 5-year-old image as Telangana govtâ€™s free gift during Ramzan,Fake
13130,False: Rahul Kanwalâ€™s claim about Trump suggesting early access of COVID-19 vaccine to India,Fake
13131,Video verification: Locals in Indoreâ€™s Tatpatti Bakhal area pelt stones at health workers,Fake
13132,Public TV falsely claims Muslim youths in Karnataka refuse coronavirus testing for â€œreligious reasonsâ€,Fake
13133,Meats pieces thrown by Muslims outside temple in UPâ€™s Hathras? Police debunks false claim,Fake
13134,"No, this isnâ€™t Justice Murlidhar with Sonia Gandhi when she filed nomination papers",Fake
13135,Verification: AAP councillor Tahir Hussainâ€™s video appealing for police help,Fake
13136,Fake message about DCP Amit Sharmaâ€™s death during Delhi riots goes viral,Fake
13137,"Mohan Bhagwat did not say nationalism means Hitler, fascism â€“ Media misreports",Fake
13138,"â€˜Magic blanketsâ€™ video revived, now targeting BJP ahead of Delhi elections",Fake
13139,"Fictional BJP MLA â€˜Anil Upadhyayâ€™ revived, now with false claim that he was thrashed by women",Fake
13140,AAP gives â€˜magicâ€™ blankets to different-abled? Video viral with false claim,Fake
13141,Old incident of land-grabbing viral as caste violence in UPâ€™s Gorakhpur,Fake
13142,Journalist Arfa Khanumâ€™s speech on CAA shared with distorted interpretation by BJP office-bearers,Fake
13143,Video of VHP leader viral as Naseeruddin Shahâ€™s brother supporting CAA,Fake
13144,"BJP MLA â€˜Karni Singhâ€™ toppled Ambedkarâ€™s statue? Old video, false claim",Fake
13145,"Photo of Nehru, Indira Gandhi shared with false portrayal of her father-in-law being â€œYunus Khanâ€",Fake
13146,"Morphed poster falsely claims â€˜burqa, hijabâ€™ dress code for CAA protest in Mumbai",Fake
13147,"BJP MLA â€˜Anil Upadhyayaâ€™ talking about CAA? No, videos yet again viral with fictitious name",Fake
13148,Alt News probes ABVPâ€™s link with JNU student exposed in India Today sting,Fake
13149,Old video viral as â€œcommunistsâ€ in Kerala attack pro-CAA rally by BJP-RSS,Fake
13150,"No, Umar Khalid did not raise â€œHinduo se azadiâ€ slogan at Gateway of India, Mumbai",Fake
13151,Freight train traversing the famous â€˜Tehachapi Loopâ€™ in US viral as China-Germany train route,Fake
13152,"Viral video: No, Adolf Hitler had not said, â€œHate me, but donâ€™t hate Germanyâ€",Fake
13153,Did a protester ask for â€œMuslim rashtraâ€ in anti-CAA protest attended by Priyanka Gandhi? Morphed image viral,Fake
13154,Sourav Gangulyâ€™s claim daughterâ€™s Instagram story on CAA protests â€œnot trueâ€ is false,Fake
13155,Old photo of Lucknow cop falsely shared as Delhi police brutality,Fake
13156,"No, AMU students did not raise the slogan â€œHinduon ki kabr khudegiâ€",Fake
13157,OpIndia misreports Kapil Sibalâ€™s speech in Parliament on Citizenship Amendment Bill,Fake
13158,Digitally-created artwork showing a hurricane shared as powers of â€˜Buddhist Godâ€™,Fake
13159,Viral message claims â€˜Nirbhayaâ€™ helpline number launched for women safety. What is the truth?,Fake
13160,Video of baby suffering from rare genetic disorder shared as â€˜demonâ€™ baby born in Assam,Fake
13161,Kanhaiya Kumarâ€™s image morphed with map showing Indian states as part of Pakistan,Fake
13162,How misinformation is being used to undermine JNU studentsâ€™ protest: Alt News compilation,Fake
13163,Image of injured woman from Muharram procession shared in the backdrop of JNU studentsâ€™ protest,Fake
13164,43-year-old student protesting fee hike? JNU masterâ€™s student misidentified in viral image,Fake
13165,Unrelated photos passed off as images of Babri Masjid from British Libraryâ€™s archive,Fake
13166,"False claim: Bomb blast inside mosque in Biharâ€™s Sasaram, 100 bombs found",Fake
13167,UP govt approved estimated budget of Rs 1.33 cr NOT Rs 133 cr for â€˜Deepotsavâ€™; media misreports,Fake
13168,News18 joins social media in sharing false news: Old video claimed as â€˜live murderâ€™ in Meerut,Fake
13169,"IANS, NDTV use old photo to claim BJPâ€™s Pankaja Munde wept after electoral loss; delete later",Fake
13170,Edited video shared as Chinese martial artists performing to the song â€˜Jai Hoâ€™,Fake
13171,"No, India has not repaid all its World Bank loans in 6 years of PM Modiâ€™s governance",Fake
13172,"Did Abu Dhabi Crown Prince chant â€˜Jai Siya Ramâ€™? Old video, false claim",Fake
13173,Has Indiaâ€™s Global Hunger Index ranking fallen from 55 in 2014 to 102 in 2019? A fact-check,Fake
13174,PM Modi supporter poses as Muslim woman using Mehbooba Muftiâ€™s daughterâ€™s photo on Twitter,Fake
13175,Clipped video from movie shared as Swami Vivekanandaâ€™s famous speech in Chicago,Fake
13176,"No, this is not PM Modiâ€™s mother Hiraben dancing",Fake
13177,Video of womenâ€™s gang nabbed for extortion shared as child-kidnappers arrested in Gujarat,Fake
13178,Media outlets fall for IPS officerâ€™s false claim about Pak baby smuggled in a bag to Dubai,Fake
13179,Media misreport RTO inspector involved in Bengaluru accident as â€˜drunkâ€™,Fake
13180,Viral: Fake quote of Ravish Kumar calling ISRO â€˜brahmanicalâ€™ and â€˜anti-minorityâ€™,Fake
13181,"Clipped video of Ravish Kumarâ€™s 2013 program circulated with a misleading narrative, journalists join in",Fake
13182,Fake letter portrays PM Modi urging citizens to buy â€˜made in Indiaâ€™ products on Diwali,Fake
13183,Italian Air Force celebrating Italyâ€™s Republic Day viral as Indian Independence Day celebration at Trafalgar Square,Fake
13184,Rahul Gandhiâ€™s video during LS polls shared as him surveying ongoing floods,Fake
13185,"No, petrol pumps in Kerala didnâ€™t refuse petrol to army for flood relief operations",Fake
13186,Video of speech delivered by Kashmir University professor shared as Maharaja Hari Singhâ€™s granddaughter,Fake
13187,Old video shared as Akhilesh Yadav arrested for protesting govtâ€™s move on Article 370,Fake
13188,"Whatâ€™s the truth behind viral video of two women beaten, kicked around in mud by mob?",Fake
13189,Video from Bangalore viral as Kashmiris taking out rally in J&K chanting â€˜Bharat Mata ki Jaiâ€™,Fake
13190,Article 370: Old BJP rally video shared as Kashmiri children singing â€˜Hindustan Hamara Haiâ€™,Fake
13191,Dam on Chinaâ€™s Yellow river shared as Pawna dam in Pune,Fake
13192,Image of Indian army handing over a 7-yo Pakistani childâ€™s dead body shared with a false claim,Fake
13193,Algeria-Senegal Africa Cup finals celebration viral as Pak PM Imran Khanâ€™s reception in US,Fake
13194,False claim: Receiving call from â€˜777888999â€™ will cause your phone to explode,Fake
13195,Unrelated video of SP Leader threatening police shared as Sakshi Mishraâ€™s husband,Fake
13196,"No, madrasa students from Mandsaur, MP did not raise â€˜Pakistan Zindabadâ€™ slogans",Fake
13197,"Skeleton of Ghatotkach? No, itâ€™s a gigantic sculpture by an Italian artist",Fake
13198,"Viral image: No, Gujarat board students are not being taught â€˜advantages of dowryâ€™",Fake
13199,Video of Chinaâ€™s Yaxi expressway shared as 880 km highway connecting China and Pakistan,Fake
13200,"Media celebrates PM Modi winning â€˜British Heraldâ€™ readersâ€™ poll, but what is â€˜British Heraldâ€™?",Fake
13201,"No, Chandrashekhar Azadâ€™s real name is NOT Naseemuddin Khan",Fake
13202,"No, Shashi Tharoor isnâ€™t with wives of Pak cricketers in this photograph",Fake
13203,2018 video of doctor attacked in MP recirculated amidst Kolkata doctorsâ€™ strike,Fake
13204,False claim: Extreme heat caused â€˜meltingâ€™ of cars in Saudi Arabia,Fake
13205,"PM Modiâ€™s brother an auto driver? No, heâ€™s a lookalike",Fake
13206,"No, Farooq Abdullah didnâ€™t chant â€˜Bharat Mata Ki Jaiâ€™ after Amit Shahâ€™s appointment as Home Minister",Fake
13207,â€œ99% Muslims are terrorists by thoughtâ€: Fake quote ascribed to Salman Rushdie,Fake
13208,False claim: Pakistani flags waved at Rahul Gandhiâ€™s victory procession in Wayanad,Fake
13209,How misinformation was weaponized in 2019 Lok Sabha election â€“ A compilation,Fake
13210,Rahul Gandhiâ€™s image photoshopped to claim he was attacked in Amethi,Fake
13211,"â€œI will slap Modiâ€ â€“ Aaj Tak, ABP, News18 misreport Mamata Banerjeeâ€™s statement",Fake
13212,Kanhaiya Kumarâ€™s campaign vehicle photoshopped with image of Afzal Guru,Fake
13213,"Did Mamata Banerjee say â€œgive me 42 seats, Iâ€™ll make Hindus cryâ€? Fake newspaper clipping shared",Fake
13214,Old video of BJP WB chief heckled revived with false anti-Rohingya narrative,Fake
13215,Congress leaders falsely share photo of luxurious aircraft as PM Modi’s Boeing 777 plane,Fake
13216,Actor Disha Patani’s photo with Aditya Thackeray shared as ‘Rhea Chakraborty’,Fake
13217,Photo of Hindu deity Ram on New York’s Times Square billboards is manufactured,Fake
13218,Old image from Bihar shared as pothole-filled road in Rahul Gandhi’s constituency Wayand,Fake
13219,Video verification: NSG training video viral with baseless claim of ‘chemical attack drill’,Fake
13220,"No, BJP leader Vikas Dubey is not the same ‘Vikas Dubey’ accused of killing 8 UP cops",Fake
13221,TOI Fake News: “Roommate of AMU PhD student who joined Hizbul also missing”,Fake
13222,Half truths and whole lies – ten times PM Modi misled the nation in 2017,Fake
13223,Gazing into the crystal ball: A compilation of Subramanian Swamy’s predictions for the future,Fake
13224,Is INS Kalvari a product of PM Modi’s ‘Make in India’ as claimed by Defence Ministry?,Fake
13225,Digitally-created video viral as â€˜robotâ€™ used by US to take down IS chief Baghdadi,Fake
13226,Partisanship of official GOI Twitter accounts continues with â€˜India at UNâ€™ account endorsing anti-AAP tweets,Fake
13227,"Malicious attempts to portray K.R. Narayanan, Indiaâ€™s first Dalit president, as a Christian",Fake
13228,"â€œAmit Shah never flies in chartered planesâ€. Oh really, Financial Express?",Fake
13229,News18 gets a lesson in flags from Twitter users â€“ Pakistani flag vs Islamic flag,Fake
13230,Media bias: A tale of two riots â€“ Basirhat in West Bengal vs Vadavali in Gujarat,Fake
13231,BJP Yuva Morcha leader warns about 2002â€¦and he is not the only one,Fake
13232,Multiple fake videos circulated on social media claiming Indian Muslims celebrated Pakistanâ€™s victory,Fake
13233,"After Alt News exposÃ©, the army of fake profiles defending Vasundhara Raje and Rajasthan Govt, vanishes",Fake
13234,"OpIndia lies, falsely claims that Alt News didnâ€™t want to publish Major Gaurav Aryaâ€™s rebuttal to our article",Fake
13235,One month of Republic TV â€“ How did they fare?,Fake
13236,A viral online petition wants Twitter to sack Raheel Khursheed from a position he doesnâ€™t hold,Fake
13237,Whoâ€™s behind the fake news site Hindutva.info? What is the secret of its popularity?,Fake
13238,"The link between Arogya Bharati, that promises genius babies, and the RSS that OpIndia couldnâ€™t find",Fake
13239,â€œWelcome to Hindu Rashtraâ€ boards come up in Ahmedabad,Fake
13240,"3 Hindu men wanting to buy 5 cow heads at â€˜any priceâ€™ scares the residents of Birbhum, WB",Fake
13241,"Swapan Dasguptaâ€™s U-turn, â€˜Desiâ€™ Aadhar that couldnâ€™t be trusted prior to 2014 has become trustworthy in 2017",Fake
13242,BJPâ€™s Deputy Mayor from Kalyan has a scarily long list of criminal cases,Fake
13243,Rahul Kanwalâ€™s views on Donald Trump vs Yogi Adityanath â€“ A textbook case of hypocrisy,Fake
13244,"Yogi Adityanath: Agar ek Hindu ka khoon bahega, kam se kam 10 aise logon ki hatya karvayengeâ€¦",Fake
13245,Watch: Yogi Adityanathâ€™s Hate Speech â€“ Agar woh ek Hindu to maarenge to 100 ko hum bhiâ€¦,Fake
13246,"From their crop to their huts, how much do the poor need to forgo to accommodate PM Modiâ€™s rallies?",Fake
13247,"W*ore, b*tch, r*ndi, p*ostitute â€“ Indian right wingâ€™s response to Gurmehar Kaur",Fake
13248,Video: A journalism studentâ€™s bold take on Demonetisation,Fake
13249,NIA probe contradicts PM Modiâ€™s claim that train derailment near Kanpur had â€œISI linkâ€,Fake
13250,"â€œTHIS IS THE 29/10 BOMBERâ€, screamed Hindustan Times. Court acquitted him 12 years later. Media accountability?",Fake
13251,People respond to Modiâ€™s attempt at communal polarization in Uttar Pradesh,Fake
13252,"No, Donald Trump hasnâ€™t asked people to vote for BJP",Fake
13253,Photo Of UP Suicide Victim Shared As Minor Murdered In Kolkata,Fake
13254,Old Video Falsely Shared As Pawar Slapped For Criticising Tendulkar,Fake
13255,Morphed Political Cartoon Targeting Congress Viral,Fake
13256,Old Video Of Nihang Sikhs Attacking Bus Revived With Misleading Claims,Fake
13257,2011 Picture Of Brutality By Lucknow Cop Viral As Delhi Police,Fake
13258,Sambit Patra Shares Edited Clip To Claim Arvind Kejriwal Supports Farm ...,Fake
13259,We Took The Vaccine Earlier: Tumkur Officials Call Viral Video...,Fake
13260,Old Video Of Man Destroying Wheat Produce Falsely Linked To Farmers'...,Fake
13261,Image Of Mazaar At Prayagraj Railway Station Viral As Delhi,Fake
13262,Placard Claiming Activist Threatens To Disrobe Herself Is Morphed,Fake
13263,Are COVID-19 Vaccines In India Free? Not Really,Fake
13264,"Batman At US Capitol Protest? No, This Is An Old Video",Fake
13265,Did TIME Praise Yogi Adityanath's COVID-19 Management? A FactCheck,Fake
13266,Economy Under PM Modi: False Claims Linked To Morgan Stanley Viral,Fake
13267,Activist Surat Singh's 2015 Photo Linked To Farmers' Protest,Fake
13268,Was A BJP Leader Beaten By Protesting Farmers? A FactCheck,Fake
13269,2017 Video Of Punjab CM Amarinder Singh-Mukesh Ambani Meeting Revived,Fake
13270,"Shah Rukh Khan's Young Kashmiri Lookalike? No, Photo Digitally Created",Fake
13271,Did JP Nadda Say Rabindranath Tagore Was Born At Visva Bharati?,Fake
13272,2017 Image Of Punjab CM Capt Amarinder Singh With Mukesh Ambani Viral,Fake
13273,Farmers' Protest: 2018 AAP Rally Video Viral As Delhi Chalo Protest,Fake
13274,Farmers' Protest: Old Photo Of Separatists Disrespecting Tricolour...,Fake
13275,2018 Video Of Pro-Khalistan Rally In US Falsely Linked To Farmers Stir,Fake
13276,2017 Image Of Jat Stir In Haryana Peddled As Farmers' Protest In Delhi,Fake
13277,2018 Photo Falsely Shared As Banner At Farmers' Protest,Fake
13278,2018 Pic From Farmers' March In Maharashtra Viral As Recent,Fake
13279,"No, Woman In Farmers' Protest Photo Is Not Shaheen Bagh's Bilkis Dadi",Fake
13280,"Prasar Bharati, DD News Share 2017 Video Of Marina Beach As Recent",Fake
13281,Graphic Claiming MHA Has Asked Schools To Be Shut Till Year End Is,Fake
13282,Video From Hyderabad Temple Viral With Ram Mandir Bhumi Pujan Twist,Fake
13283,2018 Video Of Dhol Tasha Performance Peddled As Ram Mandir Celebration,Fake
13284,Audio Clip Advising Against COVID-19 Tests Falsely Attributed To Maha...,Fake
13285,Fake Message Claims 'Argentina Is Doing It' Video Will Hack Your Phone,Fake
13286,Video Of Monkeys Invading A Durban Hospital Peddled As India,Fake
13287,Photo Of James Bond Movie Actress Passed Off As Sonia Gandhi,Fake
13288,"Stand With India': Tweets From Fake Netanyahu, Trump Handles Go Viral",Fake
13289,"No, There Will Not Be A Lockdown In Delhi From June 18",Fake
13290,"No, Video Of Patients Dancing At COVID-19 Centre Is Not From Mumbai",Fake
13291,BJP's RK Sinha Promotes Debunked COVID-19 Claim Through Facebook Ads,Fake
13292,Bangladesh Video Shared As RSS Members Attacking Senior Citizen In...,Fake
13293,"No, 'Pakistan Zindabad' Was Not Chanted In Mumbai",Fake
13294,March 20 Video Peddled As Muslims Violating Lockdown To Offer Namaz,Fake
13295,Photos Of Mould On Leather Goods In Malaysian Store Viral As India,Fake
13296,Video Of DMK Leader Assaulting Woman Revived As Attack On Doctor,Fake
13297,Nashik Police's Celebration Of Couple Who Married At Home Viral As...,Fake
13298,Imposter': Abhijit Banerjee On Fake Twitter Account Made In His Name,Fake
13299,Image Showing WB Governor In An RSS Uniform Is Morphed,Fake
13300,Two-Year Old Photo Of Namaz Peddled As Lockdown Violation,Fake
13301,2012 Video Of A Mob Setting Fire To A Church In Pakistan Revived,Fake
13302,US Students Sing National Anthem To Thank India For...,Fake
13303,Two Year Old BMC Appeal On Drinking Boiled Water Viral As Recent,Fake
13304,"No, A Temple Was Not Turned Into A Quarantine Center For Muslims In AP",Fake
13305,ANI UP Misquotes Noida Police; Adds Tablighi Jamaat To Tweet,Fake
13306,Video Of Whales Swimming In Indonesia Viral As Bombay High,Fake
13307,"False: US, UK Asked PM Modi To Lead 18-Nation Coronavirus Task Force",Fake
13308,Video From Azerbaijan Falsely Shared As Spanish Police Enforcing A...,Fake
13309,Fake News Round-up Of The Week,Fake
13310,"No, This Pic Does Not Show A Chinese Restaurant Serving 'Human Baby...",Fake
13311,2015 Photo Falsely Shared As Amit Shah Visiting COVID-19 Patients,Fake
13312,Mumbai Police Rubbishes Viral Message On Timings Of Essential Items...,Fake
13313,TikTok Video On Coronavirus Goes Viral As Doctor's Advice,Fake
13314,"No, Cristiano Ronaldo's Hotels Will Not Be Turned Into Hospitals For...",Fake
13315,Dated Video From Sri Lanka Falsely Shared As Muslim Women Harassed In...,Fake
13316,Fake Messages Claim Shaheen Bagh Protester Tested Positive For...,Fake
13317,Activist Harsh Mander's Clipped Speech At Jamia Shared With False...,Fake
13318,Madhya Pradesh Murder Victim Falsely Linked To AAP's Tahir Hussain,Fake
13319,Corpses Strewn On China's Streets After Outbreak Of Coronavirus? A...,Fake
13320,False: Women Fighting At Shaheen Bagh During Anti-CAA Protests,Fake
13321,Burqa Dress Code For Anti-CAA Protesters And Other News You Almost...,Fake
13322,Vivek Agnihotri Posts A Doctored Image Of Anti-CAA Protester,Fake
13323,Video Game Clip Viral As Drone Attack On Iranian General Soleimani,Fake
13324,Did Umar Khalid Raise 'Hinduon Se Azaadi' Slogan At Mumbai Protest?,Fake
13325,Did NASA Record 'Om' From The Sun?,Fake
13326,Muslims Rallying In Support Of Citizenship Amendment Act? A FactCheck,Fake
13327,10 Most Absurd Claims Fact Checked In 2019,Fake
13328,"Maulana Beaten For Stone Pelting? No, They Are Not The Same Person",Fake
13329,Police Support For Anti-Citizenship Amendment Act Protests?,Fake
13330,Policeman's Boot On A Protester? Photo From 2011 Revived,Fake
13331,Secret Codes To Prevent Phone Snooping? Here's What They Actually Do,Fake
13332,Cropped Fact-Check Fuels Rumours Of Rs 2000 Note To Be Discontinued,Fake
13333,Ambanis Donating â‚¹500 Crores For A Ram Temple? A FactCheck,Fake
13334,Were Pakistan Flags Spotted In Jalandhar? A FactCheck,Fake
13335,Beggar From India Or ...? Here's Why This Video Went Viral,Fake
13336,CGI Video Shared As Military Robot Participating In Live Demo With...,Fake
13337,Simulated Video Of Fireworks Passed Off As Display In Mumbai,Fake
13338,Real Footage Of Child Sacrifice Or Village Drama? Find out,Fake
13339,Did Chinese Artistes Dance To AR Rahmanâ€™s Jai Ho? A FactCheck,Fake
13340,Fake 1000 Rupee Note And Other News You Almost Believed,Fake
13341,Video Of PM Greeting Crowds In Gujarat Shared As 'Modi Magic' In Tamil ...,Fake
13342,Did Former Defence Minister AK Antony's Wife 'Baptise' The INS...,Fake
13343,Video Of A Man Beating His Infant Daughter In Saudi Arabia Viral With...,Fake
13344,Photograph Of PM Modi With Underworld Don Chhota Rajan? A FactCheck,Fake
13345,Will Finding A Camel In An Image Help In Diagnosing Risk Of...,Fake
13346,"No, Pigeons At Srinagar's Jamia Masjid Have Not Starved To Death",Fake
13347,A Viral Video Claimed Militants Were Being Trained For Kashmir; Here's ...,Fake
13348,I Spent Nine Days In Kashmir Fact-Checking The Government's Claims Of...,Fake
13349,Family That Put Kids In Car Trunk Mistaken For Abductors; Pics Fuel...,Fake
13350,NSG Commandos Counter-Terror Ops In Mumbai And Other News You Almost...,Fake
13351,Madhu Kishwar Does It Again; Tweets Old Video Of Rahul Gandhi With...,Fake
13352,Did A Study Say Crying Between 7 pm To 10 pm Can Help You Lose...,Fake
13353,Child Kidnapping Rumours Fuelled In Madhya Pradesh With Unrelated...,Fake
13354,Ghost Hand' In MP Congress' Advertisement Makes Party A Target Of...,Fake
13355,Did The Wife Of Abu Dhabi's Crown Prince Carry The Ramayana? A...,Fake
13356,IIT Postgraduate Arrested For Scamming People With Offers Of Free...,Fake
13357,"No, Naseeruddin Shah Did Not Say Lakhs Of Muslims Will Leave India If...",Fake
13358,YSRCP Rubbishes Viral Video Claiming Jagan Mohan Reddy's 'Ghar Wapsi'...,Fake
13359,Were 300 EVMs Seized From A Shop In Uttar Pradesh?,Fake
13360,Old Video Of A Jammu Activist Demanding A Ban On RSS Passed Off As...,Fake
13361,"No, This Photo Was Not Taken At The Home Of A Pulwama Martyr",Fake
13362,Did An Ailing Kanhaiya Ask Begusarai Voters To Vote For An Opposition...,Fake
13363,This Heartbreaking Photo Was Not Taken In The Aftermath Of Easter...,Fake
13364,Is The United States Making India A Member Of NATO? A FactCheck,Fake
13365,Photoshopped Pic Turns 'Chowkidar Chor Hai' To 'Pappu Cong Chor Hai',Fake
13366,Fake Message Claims No EVMs In Constituencies With More Than 100...,Fake
13367,"Morbid Curiosity, Bigotry Keep New Zealand Mosque Attack Video Alive...",Fake
13368,Is This The Design For A New Indian Passport? A Fact-Check,Fake
13369,"Viral Posts Falsely Claim Men Who Attacked Kashmiris Are Congress, SP...",Fake
13370,Momo Challenge A Hoax But Peppa Pig-Momo Edited Videos Still On,Fake
13371,"No, Woman In Viral Video Is Not Wing Commander Abhinandan's Wife",Fake
13372,"Fact-check: Did A BJP MP Say, 'Soldiers Meant To Die' After The Recent ...",Fake
13373,Disturbing Photo From Tawang Air Crash Being Shared As Pulwama Terror...,Fake
13374,Four Arrested For Vandalism At Hampi After Video Sparks Outrage,Fake
13375,Video Of Mamata Banerjee Saying An Islamic Verse Shared Without,Fake
13376,Direct Bank Transfers Worth Rs 2.30 lakhs Under PM Awas Yojana?: A...,Fake
13377,Were Farmers Standing In Queue For Urea In MP Lathicharged?: FactCheck,Fake
13378,Was Narendra Modi Waving At An Empty Train?: A FactCheck,Fake
13379,"Mitchell Johnson Spars With Times Of India, Denies Giving Interview On ...",Fake
13380,Union Minister Giriraj Singh Shares Fake BBC Website's Article Calling ...,Fake
13381,"No, Pakistan Did Not Hold A Mock Funeral For Modi: A FactCheck",Fake
13382,Orissa Image Misused To Claim Women In Kerala More Upset About LPG,Fake
13383,"No, Indian Army Jawans Have Not Been Given Free Air Travel",Fake
13384,Vivek Agnihotri Tweets Misleading Video Of Kanhaiya Kumar Speaking...,Fake
13385,Sabarimala Row: Did Kerala BJP Call For A Hartal Based On Fake News?,Fake
13386,"No, Plaque With Gibberish Tamil Text At The Statue Of Unity Is Not",Fake
13387,Did PM Modi Reveal His PAN Number On Twitter?: A FactCheck,Fake
13388,Chilling Video Of Man Pushing Strangers On To London Subway Tracks...,Fake
13389,This Fake Anti-Modi Image Has Been Shared Over 10K Times On Facebook,Fake
13390,Video Of Activist Trupti Desai Felicitated Being Shared With...,Fake
13391,Fake Image Of Women Holding Placards Against Modi Goes Viral,Fake
13392,Nirmala Sitharaman Calls Out A Parody Handle For Fake Quote On Rahul...,Fake
